school_code,school_name,school_name_frpm,city,latitude,longitude,is_charter,charter_school_yn,charter_raw,cds_code,school_id,nces_dist,nces_school,status_type,county,district,street,street_abr,zip,state,mail_street,mail_str_abr,mail_city,mail_zip,mail_state,phone,ext,fax_number,website,open_date,closed_date,charter_num,funding_type,doc,doc_type,soc,soc_type,ed_ops_code,ed_ops_name,eil_code,eil_name,gs_offered,gs_served,virtual,magnet,year_round_yn,federal_dfc_district_id,adm_f_name,adm_l_name,last_up_date,multilingual,academic_year,county_code,district_code,county_name,district_name,district_type,school_type,educational_option_type,charter_school_number,charter_funding_type,independently_reporting_charter_irc,low_grade,high_grade,enrollment_k12,free_meal_count_k12,percent_eligible_free_k12,frpm_count_k12,percent_eligible_frpm_k12,enrollment_ages_5_17,free_meal_count_ages_5_17,percent_eligible_free_ages_5_17,frpm_count_ages_5_17,percent_eligible_frpm_ages_5_17,calpads_fall1_certification_status
0132373,Gabriela Mistral Elementary,Gabriela Mistral Elementary,Mountain View,37.394899,-122.09414,False,No ,N,43695910132373,0132373,626280,13928,Active,Santa Clara,Mountain View Whisman,505 Escuela Avenue,505 Escuela Ave.,94040-2006,CA,505 Escuela Avenue,505 Escuela Ave.,Mountain View,94040-2006,CA,(650) 526-3575,No Data,(650) 526-3576,https://mistral.mvwsd.org,08/17/2015,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Claudia,Olaciregui,10/08/2020,Y,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,366,167,45.6%,177,48.4%,348,160,46.0%,170,48.9%,Y
0138750,Jose Antonio Vargas Elementary,Jose Antonio Vargas Elementary,Mountain View,37.393904,-122.06109,False,No ,N,43695910138750,0138750,626280,14375,Active,Santa Clara,Mountain View Whisman,220 North Whisman Road,220 North Whisman Rd.,94043-3954,CA,220 North Whisman Road,220 North Whisman Rd.,Mountain View,94043-3954,CA,(650) 903-6952,No Data,No Data,www.mvwsd.org,08/19/2019,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Acantha,Ellard,08/25/2025,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,368,84,22.8%,86,23.4%,368,84,22.8%,86,23.4%,Y
6047955,Benjamin Bubb Elementary,Benjamin Bubb Elementary,Mountain View,37.379144,-122.08176,False,No ,N,43695916047955,6047955,626280,3922,Active,Santa Clara,Mountain View Whisman,525 Hans Avenue,525 Hans Ave.,94040-3103,CA,525 Hans Avenue,525 Hans Ave.,Mountain View,94040-3103,CA,(650) 526-3480,No Data,(650) 428-1556,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Jane,Jung,07/23/2024,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,312,54,17.3%,54,17.3%,312,54,17.3%,54,17.3%,Y
6047963,Edith Landels Elementary,Edith Landels Elementary,Mountain View,37.388743,-122.07055,False,No ,N,43695916047963,6047963,626280,3926,Active,Santa Clara,Mountain View Whisman,115 West Dana Street,115 West Dana St.,94041-1406,CA,115 West Dana Street,115 West Dana St.,Mountain View,94041-1406,CA,(650) 526-3520,No Data,(650) 969-7036,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-7,N,N,N,No Data,Pieter,Dolmans,02/09/2023,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,399,80,20.1%,84,21.1%,399,80,20.1%,84,21.1%,Y
6047971,Amy Imai Elementary,Amy Imai Elementary,Mountain View,37.375266,-122.07434,False,No ,N,43695916047971,6047971,626280,7791,Active,Santa Clara,Mountain View Whisman,253 Martens Avenue,253 Martens Ave.,94040-3220,CA,253 Martens Avenue,253 Martens Ave.,Mountain View,94040-3220,CA,(650) 526-3490,No Data,(650) 564-9046,No Data,09/01/1998,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Arline,Siam,02/09/2023,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,388,38,9.8%,43,11.1%,351,35,10.0%,40,11.4%,Y
6047989,Isaac Newton Graham Middle,Isaac Newton Graham Middle,Mountain View,37.381793,-122.086,False,No ,N,43695916047989,6047989,626280,3924,Active,Santa Clara,Mountain View Whisman,1175 Castro Street,1175 Castro St.,94040-2505,CA,1175 Castro Street,1175 Castro St.,Mountain View,94040-2505,CA,(650) 965-9292,No Data,(650) 965-9278,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Sebastian,Benavidez,05/23/2025,Y,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,860,214,24.9%,226,26.3%,860,214,24.9%,226,26.3%,Y
6048003,Mariano Castro Elementary,Mariano Castro Elementary,Mountain View,37.394025,-122.09204,False,No ,N,43695916048003,6048003,626280,3923,Active,Santa Clara,Mountain View Whisman,500 Toft Street,500 Toft St.,94041-1727,CA,500 Toft Street,500 Toft St.,Mountain View,94041-1727,CA,(650) 526-3590,No Data,(650) 964-9013,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Vernorris,Taylor,11/19/2025,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,248,184,74.2%,205,82.7%,229,172,75.1%,190,83.0%,Y
6049464,Stevenson Elementary,Stevenson Elementary,Mountain View,37.403342,-122.08432,False,No ,N,43695916049464,6049464,626280,12540,Active,Santa Clara,Mountain View Whisman,750 San Pierre Way,750 San Pierre Way,94043-3133,CA,750 San Pierre Way,750 San Pierre Way,Mountain View,94043-3133,CA,(650) 903-6950,No Data,(650) 903-6951,No Data,08/25/2009,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Megan,Pohlman,08/25/2025,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,461,56,12.1%,62,13.4%,461,56,12.1%,62,13.4%,Y
6049472,Crittenden Middle,Crittenden Middle,Mountain View,37.412214,-122.08588,False,No ,N,43695916049472,6049472,626280,6931,Active,Santa Clara,Mountain View Whisman,1701 Rock Street,1701 Rock St.,94043-3133,CA,1701 Rock Street,1701 Rock St.,Mountain View,94043-3133,CA,(650) 903-6945,No Data,(650) 967-1707,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Julie,Thompson,07/23/2024,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,616,128,20.8%,146,23.7%,616,128,20.8%,146,23.7%,Y
6049480,Monta Loma Elementary,Monta Loma Elementary,Mountain View,37.408196,-122.09807,False,No ,N,43695916049480,6049480,626280,6932,Active,Santa Clara,Mountain View Whisman,460 Thompson Avenue,460 Thompson Ave.,94043-3133,CA,460 Thompson Avenue,460 Thompson Ave.,Mountain View,94043-3133,CA,(650) 903-6915,No Data,(650) 903-6921,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Meghan,Jinguji,07/23/2024,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,298,75,25.2%,88,29.5%,231,66,28.6%,77,33.3%,Y
6049514,Theuerkauf Elementary,Theuerkauf Elementary,Mountain View,37.405889,-122.08497,False,No ,N,43695916049514,6049514,626280,6933,Active,Santa Clara,Mountain View Whisman,1625 San Luis Avenue,1625 San Luis Ave.,94043-3133,CA,1625 San Luis Avenue,1625 San Luis Ave.,Mountain View,94043-3133,CA,(650) 903-6925,No Data,(650) 903-6931,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Danielle,Lyons,08/09/2023,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,308,110,35.7%,119,38.6%,266,97,36.5%,104,39.1%,Y
4334116,Los Altos High,Los Altos High,Los Altos,37.384992,-122.10918,False,No ,N,43696094334116,4334116,626310,3929,Active,Santa Clara,Mountain View-Los Altos Union High,201 Almond Avenue,201 Almond Ave.,94022-2206,CA,201 Almond Avenue,201 Almond Ave.,Los Altos,94022-2206,CA,(650) 940-8812,No Data,(650) 948-8672,No Data,07/01/1980,No Data,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,Tracey,Runeare,06/24/2024,N,2024-2025,43,69609,Santa Clara,Mountain View-Los Altos Union High,High School District,High Schools (Public),Traditional,,,N,9,12,2170,343,15.8%,359,16.5%,2124,332,15.6%,348,16.4%,Y
4334728,Mountain View High,Mountain View High,Mountain View,37.358192,-122.06863,False,No ,N,43696094334728,4334728,626310,3930,Active,Santa Clara,Mountain View-Los Altos Union High,3535 Truman Avenue,3535 Truman Ave.,94040-4559,CA,3535 Truman Avenue,3535 Truman Ave.,Mountain View,94040-4559,CA,(650) 940-4602,No Data,(650) 961-6349,No Data,07/01/1980,No Data,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,Kip,Glazer,08/19/2024,N,2024-2025,43,69609,Santa Clara,Mountain View-Los Altos Union High,High School District,High Schools (Public),Traditional,,,N,9,12,2187,269,12.3%,277,12.7%,2109,255,12.1%,263,12.5%,Y
6048037,August Boeger Middle,August Boeger Middle,San Jose,37.347153,-121.80143,False,No ,N,43696176048037,6048037,626400,3987,Active,Santa Clara,Mount Pleasant Elementary,1944 Flint Avenue,1944 Flint Ave.,95148-1213,CA,1944 Flint Avenue,1944 Flint Ave.,San Jose,95148-1213,CA,(408) 223-3770,No Data,(408) 223-6959,https://augustboeger.mpesd.org/,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Raquel,Topete,05/20/2025,N,2024-2025,43,69617,Santa Clara,Mount Pleasant Elementary,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,397,277,69.8%,325,81.9%,397,277,69.8%,325,81.9%,Y
6048060,Mt. Pleasant Elementary,Mt. Pleasant Elementary,San Jose,37.354085,-121.81104,False,No ,N,43696176048060,6048060,626400,3989,Active,Santa Clara,Mount Pleasant Elementary,14275 Candler Drive,14275 Candler Dr.,95127-4157,CA,14275 Candler Drive,14275 Candler Dr.,San Jose,95127-4157,CA,(408) 258-6451,No Data,(408) 272-9705,https://mtpleasant.mpesd.org/,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,Gilbert,Rodriguez,05/20/2025,N,2024-2025,43,69617,Santa Clara,Mount Pleasant Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,P,5,172,130,75.6%,137,79.7%,160,122,76.3%,127,79.4%,Y
6048078,Robert Sanders Elementary,Robert Sanders Elementary,San Jose,37.351574,-121.80177,False,No ,N,43696176048078,6048078,626400,3990,Active,Santa Clara,Mount Pleasant Elementary,3411 Rocky Mountain Drive,3411 Rocky Mountain Dr.,95127-4853,CA,3411 Rocky Mountain Drive,3411 Rocky Mountain Dr.,San Jose,95127-4853,CA,(408) 258-7288,No Data,(408) 272-9646,https://robertsanders.mpesd.org/,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,Tammy,Rankin Conover,07/07/2025,N,2024-2025,43,69617,Santa Clara,Mount Pleasant Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,P,5,304,203,66.8%,239,78.6%,291,198,68.0%,234,80.4%,Y
6067227,Valle Vista Elementary,Valle Vista Elementary,San Jose,37.346613,-121.79994,False,No ,N,43696176067227,6067227,626400,3991,Active,Santa Clara,Mount Pleasant Elementary,1966 Flint Avenue,1966 Flint Ave.,95148-1719,CA,1966 Flint Avenue,1966 Flint Ave.,San Jose,95148-1719,CA,(408) 223-3750,No Data,(408) 223-7346,https://ijavve.mpesd.org/,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Anthony,Alvarado,05/20/2025,N,2024-2025,43,69617,Santa Clara,Mount Pleasant Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,204,119,58.3%,134,65.7%,191,117,61.3%,132,69.1%,Y
6048086,Anderson (Alex) Elementary,Anderson (Alex) Elementary,San Jose,37.24674,-121.81194,False,No ,N,43696256048086,6048086,627810,9413,Active,Santa Clara,Oak Grove Elementary,5800 Calpine Drive,5800 Calpine Dr.,95123-3705,CA,5800 Calpine Drive,5800 Calpine Dr.,San Jose,95123-3705,CA,(408) 225-6556,No Data,(408) 224-6964,https://anderson.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Kellee,Humphrey,08/06/2024,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,492,239,48.6%,275,55.9%,453,225,49.7%,255,56.3%,Y
6048094,Davis (Caroline) Intermediate,Davis (Caroline) Intermediate,San Jose,37.266422,-121.81192,False,No ,N,43696256048094,6048094,627810,4209,Active,Santa Clara,Oak Grove Elementary,5035 Edenview Drive,5035 Edenview Dr.,95111-4031,CA,5035 Edenview Drive,5035 Edenview Dr.,San Jose,95111-4031,CA,(408) 227-0616,No Data,(408) 224-8957,http://davis.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,7-8,7-8,C,N,N,No Data,Ginelyn,Doldolea-Kudsi,09/15/2021,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,7,8,537,300,55.9%,332,61.8%,537,300,55.9%,332,61.8%,Y
6048102,Christopher Elementary,Christopher Elementary,San Jose,37.279388,-121.81761,False,No ,N,43696256048102,6048102,627810,4208,Active,Santa Clara,Oak Grove Elementary,565 Coyote Road,565 Coyote Rd.,95111-2599,CA,565 Coyote Road,565 Coyote Rd.,San Jose,95111-2599,CA,(408) 227-8550,No Data,(408) 224-8265,https://christopher.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,C,N,N,No Data,Marie,Mabanag,09/15/2021,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,8,446,243,54.5%,285,63.9%,419,236,56.3%,276,65.9%,Y
6048110,Frost (Earl) Elementary,Frost (Earl) Elementary,San Jose,37.247514,-121.83706,False,No ,N,43696256048110,6048110,627810,4213,Active,Santa Clara,Oak Grove Elementary,530 Gettysburg Drive,530 Gettysburg Dr.,95123-3234,CA,530 Gettysburg Drive,530 Gettysburg Dr.,San Jose,95123-3234,CA,(408) 225-1881,No Data,(408) 224-8932,https://frost.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Tauvia,Harrigan,02/09/2023,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,313,83,26.5%,104,33.2%,293,78,26.6%,99,33.8%,Y
6048128,Edenvale Elementary,Edenvale Elementary,San Jose,37.26157,-121.80265,False,No ,N,43696256048128,6048128,627810,4212,Active,Santa Clara,Oak Grove Elementary,285 Azucar Avenue,285 Azucar Ave.,95111-2902,CA,285 Azucar Avenue,285 Azucar Ave.,San Jose,95111-2902,CA,(408) 227-7060,No Data,(408) 224-8732,https://edenvale.ogsd.net,11/01/1966,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Karisa,Gonzales,07/07/2022,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,357,236,66.1%,243,68.1%,339,223,65.8%,230,67.8%,Y
6048177,Stipe (Samuel) Elementary,Stipe (Samuel) Elementary,San Jose,37.271339,-121.80652,False,No ,N,43696256048177,6048177,627810,4221,Active,Santa Clara,Oak Grove Elementary,5000 Lyng Drive,5000 Lyng Dr.,95111-2720,CA,5000 Lyng Drive,5000 Lyng Dr.,San Jose,95111-2720,CA,(408) 227-7332,No Data,(408) 224-2231,https://stipe.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Lauren,Tilston,05/23/2025,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,310,155,50.0%,188,60.6%,291,149,51.2%,181,62.2%,Y
6067243,Santa Teresa Elementary,Santa Teresa Elementary,San Jose,37.234751,-121.7959,False,No ,N,43696256067243,6067243,627810,4223,Active,Santa Clara,Oak Grove Elementary,6200 Encinal Drive,6200 Encinal Dr.,95119-1514,CA,6200 Encinal Drive,6200 Encinal Dr.,San Jose,95119-1514,CA,(408) 227-3303,No Data,(408) 226-3379,https://santateresa.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Kristi,Frankina,08/06/2024,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,542,126,23.2%,157,29.0%,502,121,24.1%,148,29.5%,Y
6068167,Herman (Leonard) Intermediate,Herman (Leonard) Intermediate,San Jose,37.239738,-121.83975,False,No ,N,43696256068167,6068167,627810,4216,Active,Santa Clara,Oak Grove Elementary,5955 Blossom Avenue,5955 Blossom Ave.,95123-4032,CA,5955 Blossom Avenue,5955 Blossom Ave.,San Jose,95123-4032,CA,(408) 226-1886,No Data,(408) 226-1897,https://herman.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,5-8,5-8,C,N,N,No Data,Christy,Flores,09/15/2021,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,5,8,723,200,27.7%,225,31.1%,723,200,27.7%,225,31.1%,Y
6072144,Sakamoto Elementary,Sakamoto Elementary,San Jose,37.230822,-121.83919,False,No ,N,43696256072144,6072144,627810,4220,Active,Santa Clara,Oak Grove Elementary,6280 Shadelands Drive,6280 Shadelands Dr.,95123-4645,CA,6280 Shadelands Drive,6280 Shadelands Dr.,San Jose,95123-4645,CA,(408) 227-3411,No Data,(408) 224-8784,http://sakamoto.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Fariba,Roberts,08/06/2024,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,571,125,21.9%,152,26.6%,550,123,22.4%,149,27.1%,Y
6072151,Del Roble Elementary,Del Roble Elementary,San Jose,37.256532,-121.83565,False,No ,N,43696256072151,6072151,627810,4210,Active,Santa Clara,Oak Grove Elementary,5345 Avenida Almendros,5345 Avenida Almendros,95123-1405,CA,5345 Avenida Almendros,5345 Avenida Almendros,San Jose,95123-1405,CA,(408) 225-5675,No Data,(408) 224-8748,https://delroble.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Miguel,Rodriguez,08/06/2024,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,420,145,34.5%,176,41.9%,402,138,34.3%,166,41.3%,Y
6072177,Bernal Intermediate,Bernal Intermediate,San Jose,37.227088,-121.79097,False,No ,N,43696256072177,6072177,627810,4205,Active,Santa Clara,Oak Grove Elementary,6610 San Ignacio Avenue,6610 San Ignacio Ave.,95119-1935,CA,6610 San Ignacio Avenue,6610 San Ignacio Ave.,San Jose,95119-1935,CA,(408) 578-5731,No Data,(408) 578-7367,http://bernal.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,7-8,7-8,C,N,N,No Data,Tammy,Unck,08/08/2024,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,7,8,675,253,37.5%,283,41.9%,675,253,37.5%,283,41.9%,Y
6088306,Oak Ridge Elementary,Oak Ridge Elementary,San Jose,37.241059,-121.82115,False,No ,N,43696256088306,6088306,627810,4218,Active,Santa Clara,Oak Grove Elementary,5920 Bufkin Drive,5920 Bufkin Dr.,95123-4308,CA,5920 Bufkin Drive,5920 Bufkin Dr.,San Jose,95123-4308,CA,(408) 578-5900,No Data,(408) 224-3960,https://oakridge.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Michelle,Tsang,02/09/2023,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,495,142,28.7%,171,34.5%,468,137,29.3%,164,35.0%,Y
6093066,Parkview Elementary,Parkview Elementary,San Jose,37.271595,-121.84578,False,No ,N,43696256093066,6093066,627810,4219,Active,Santa Clara,Oak Grove Elementary,330 Bluefield Drive,330 Bluefield Dr.,95136-2100,CA,330 Bluefield Drive,330 Bluefield Dr.,San Jose,95136-2100,CA,(408) 226-4655,No Data,(408) 224-9105,https://parkview.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Stephanie,Park,08/06/2024,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,549,322,58.7%,354,64.5%,532,313,58.8%,345,64.8%,Y
6095400,Baldwin (Julia) Elementary,Baldwin (Julia) Elementary,San Jose,37.224098,-121.78423,False,No ,N,43696256095400,6095400,627810,4204,Active,Santa Clara,Oak Grove Elementary,280 Martinvale Lane,280 Martinvale Ln.,95119-1840,CA,280 Martinvale Lane,280 Martinvale Ln.,San Jose,95119-1840,CA,(408) 226-3370,No Data,(408) 224-8506,https://baldwin.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-6,K-6,C,N,N,No Data,Kristine,Loeper,02/09/2023,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,P,6,425,133,31.3%,149,35.1%,405,130,32.1%,144,35.6%,Y
6097430,Taylor (Bertha) Elementary,Taylor (Bertha) Elementary,San Jose,37.231017,-121.80809,False,No ,N,43696256097430,6097430,627810,4224,Active,Santa Clara,Oak Grove Elementary,410 Sautner Drive,410 Sautner Dr.,95123-5252,CA,410 Sautner Drive,410 Sautner Dr.,San Jose,95123-5252,CA,(408) 226-0462,No Data,(408) 224-3279,https://taylor.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Jeremia (Mia),Canlas-Cruz,11/13/2024,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,497,104,20.9%,120,24.1%,471,100,21.2%,114,24.2%,Y
6099451,Hayes Elementary,Hayes Elementary,San Jose,37.261806,-121.82651,False,No ,N,43696256099451,6099451,627810,4215,Active,Santa Clara,Oak Grove Elementary,5035 Poston Drive,5035 Poston Dr.,95136-3348,CA,5035 Poston Drive,5035 Poston Dr.,San Jose,95136-3348,CA,(408) 227-0424,No Data,(408) 224-7191,https://hayes.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Tracy,Cochran,02/09/2023,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,470,225,47.9%,265,56.4%,447,218,48.8%,253,56.6%,Y
6116081,Ledesma (Rita) Elementary,Ledesma (Rita) Elementary,San Jose,37.242642,-121.76267,False,No ,N,43696256116081,6116081,627810,8358,Active,Santa Clara,Oak Grove Elementary,1001 Schoolhouse Road,1001 Schoolhouse Rd.,95138-1374,CA,1001 Schoolhouse Road,1001 Schoolhouse Rd.,San Jose,95138-1374,CA,(408) 224-2191,No Data,(408) 224-1146,https://ledesma.ogsd.net,08/30/1999,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Jason,Sorich,02/09/2023,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,426,116,27.2%,149,35.0%,407,111,27.3%,143,35.1%,Y
6048185,Orchard Elementary,Orchard Elementary,San Jose,37.388461,-121.9002,False,No ,N,43696336048185,6048185,628680,4460,Active,Santa Clara,Orchard Elementary,921 Fox Lane,921 Fox Ln.,95131-1602,CA,921 Fox Lane,921 Fox Ln.,San Jose,95131-1602,CA,(408) 944-0388,No Data,(408) 944-0394,www.orchardsd.org,07/01/1980,No Data,No Data,No Data,52,Elementary School District,61,Elemen Schools In 1 School Dist. (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,No Data,Kristina,Zeballos,06/18/2024,N,2024-2025,43,69633,Santa Clara,Orchard Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,,N,K,8,740,344,46.5%,371,50.1%,712,336,47.2%,363,51.0%,Y
