school_code,school_name,school_name_frpm,city,latitude,longitude,is_charter,charter_school_yn,charter_raw,cds_code,school_id,nces_dist,nces_school,status_type,county,district,street,street_abr,zip,state,mail_street,mail_str_abr,mail_city,mail_zip,mail_state,phone,ext,fax_number,website,open_date,closed_date,charter_num,funding_type,doc,doc_type,soc,soc_type,ed_ops_code,ed_ops_name,eil_code,eil_name,gs_offered,gs_served,virtual,magnet,year_round_yn,federal_dfc_district_id,adm_f_name,adm_l_name,last_up_date,multilingual,academic_year,county_code,district_code,county_name,district_name,district_type,school_type,educational_option_type,charter_school_number,charter_funding_type,independently_reporting_charter_irc,low_grade,high_grade,enrollment_k12,free_meal_count_k12,percent_eligible_free_k12,frpm_count_k12,percent_eligible_frpm_k12,enrollment_ages_5_17,free_meal_count_ages_5_17,percent_eligible_free_ages_5_17,frpm_count_ages_5_17,percent_eligible_frpm_ages_5_17,calpads_fall1_certification_status
6115943,"Shirakawa (George, Sr.) Elementary","Shirakawa (George, Sr.) Elementary",San Jose,37.316085,-121.84974,False,No ,N,43694506115943,6115943,614370,8352,Active,Santa Clara,Franklin-McKinley Elementary,665 Wool Creek Drive,665 Wool Creek Dr.,95112-2617,CA,665 Wool Creek Drive,665 Wool Creek Dr.,San Jose,95112-2617,CA,(408) 283-6086,No Data,(408) 938-3260,No Data,07/01/1999,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-8,N,N,N,No Data,Rochelle,Espitia,07/09/2025,N,2024-2025,43,69450,Santa Clara,Franklin-McKinley Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,8,508,387,76.2%,420,82.7%,508,387,76.2%,420,82.7%,Y
4334421,Lynbrook High,Lynbrook High,San Jose,37.300713,-122.00647,False,No ,N,43694684334421,4334421,614430,1698,Active,Santa Clara,Fremont Union High,1280 Johnson Avenue,1280 Johnson Ave.,95129-4172,CA,1280 Johnson Avenue,1280 Johnson Ave.,San Jose,95129-4172,CA,(408) 366-7700,No Data,(408) 257-0551,No Data,07/01/1980,No Data,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,Janice,Chen,08/07/2025,N,2024-2025,43,69468,Santa Clara,Fremont Union High,High School District,High Schools (Public),Traditional,,,N,9,12,1702,109,6.4%,111,6.5%,1675,106,6.3%,107,6.4%,Y
6047500,Springer Elementary,Springer Elementary,Mountain View,37.371011,-122.09402,False,No ,N,43695186047500,6047500,622650,2790,Active,Santa Clara,Los Altos Elementary,1120 Rose Avenue,1120 Rose Ave.,94040-4058,CA,1120 Rose Avenue,1120 Rose Ave.,Mountain View,94040-4058,CA,(650) 943-4200,No Data,(650) 965-9683,www.springerschool.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,Sarah,March,08/21/2024,N,2024-2025,43,69518,Santa Clara,Los Altos Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,365,17,4.7%,18,4.9%,330,14,4.2%,15,4.5%,Y
6047575,Luther Burbank Elementary,Luther Burbank Elementary,San Jose,37.323556,-121.9267,False,No ,N,43695426047575,6047575,623130,3530,Active,Santa Clara,Luther Burbank,4 Wabash Avenue,4 Wabash Ave.,95128-1931,CA,4 Wabash Avenue,4 Wabash Ave.,San Jose,95128-1931,CA,(408) 295-1814,No Data,(408) 295-3168,https://www.lbsdk8.org/,07/01/1908,No Data,No Data,No Data,52,Elementary School District,61,Elemen Schools In 1 School Dist. (Public),TRAD,Traditional,ELEM,Elementary,P-8,K-8,N,N,N,No Data,Ladislao,Lopez,07/25/2024,N,2024-2025,43,69542,Santa Clara,Luther Burbank,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,,N,P,8,426,277,65.0%,297,69.7%,413,267,64.6%,286,69.2%,Y
0129940,Latimer,Latimer,San Jose,37.292391,-121.97803,False,No ,N,43695750129940,0129940,625770,13806,Active,Santa Clara,Moreland,4250 Latimer Avenue,4250 Latimer Ave.,95130-1400,CA,4250 Latimer Avenue,4250 Latimer Ave.,San Jose,95130-1400,CA,(408) 874-3600,No Data,(408) 374-8827,www.latimer.moreland.org,08/19/2014,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,No Data,Hilary,Gill,02/09/2023,N,2024-2025,43,69575,Santa Clara,Moreland,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,8,491,197,40.1%,233,47.5%,469,187,39.9%,221,47.1%,Y
6047740,Country Lane Elementary,Country Lane Elementary,San Jose,37.298472,-121.99193,False,No ,N,43695756047740,6047740,625770,3853,Active,Santa Clara,Moreland,5140 Country Lane,5140 Country Ln.,95129-4299,CA,5140 Country Lane,5140 Country Ln.,San Jose,95129-4299,CA,(408) 874-3400,No Data,(408) 252-4576,www.countrylane.moreland.org,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Keri,Billings,02/09/2023,N,2024-2025,43,69575,Santa Clara,Moreland,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,444,124,27.9%,133,30.0%,415,118,28.4%,127,30.6%,Y
6047765,Easterbrook Discovery,Easterbrook Discovery,San Jose,37.303397,-121.98663,False,No ,N,43695756047765,6047765,625770,3854,Active,Santa Clara,Moreland,4835 Doyle Road,4835 Doyle Rd.,95129-3246,CA,4835 Doyle Road,4835 Doyle Rd.,San Jose,95129-3246,CA,(408) 874-3500,No Data,(408) 253-7321,www.easterbrook.moreland.org,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,No Data,Sherri,Vasquez,02/09/2023,N,2024-2025,43,69575,Santa Clara,Moreland,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,8,952,200,21.0%,211,22.2%,933,197,21.1%,206,22.1%,Y
6047781,Moreland Middle,Moreland Middle,San Jose,37.290191,-121.98411,False,No ,N,43695756047781,6047781,625770,3855,Active,Santa Clara,Moreland,4600 Student Lane,4600 Student Ln.,95130-1762,CA,4600 Student Lane,4600 Student Ln.,San Jose,95130-1762,CA,(408) 874-3300,No Data,(408) 379-3622,www.mms.moreland.org,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Theresa,Molinelli,08/21/2023,N,2024-2025,43,69575,Santa Clara,Moreland,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,707,237,33.5%,271,38.3%,707,237,33.5%,271,38.3%,Y
6047799,George C. Payne Elementary,George C. Payne Elementary,San Jose,37.297438,-121.96742,False,No ,N,43695756047799,6047799,625770,3856,Active,Santa Clara,Moreland,3750 Gleason Avenue,3750 Gleason Ave.,95130-1323,CA,3750 Gleason Avenue,3750 Gleason Ave.,San Jose,95130-1323,CA,(408) 874-3700,No Data,(408) 241-4932,www.payne.moreland.org,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Jeanette,Escobar,08/21/2024,N,2024-2025,43,69575,Santa Clara,Moreland,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,417,113,27.1%,131,31.4%,398,108,27.1%,125,31.4%,Y
6047807,Gussie M. Baker Elementary,Gussie M. Baker Elementary,San Jose,37.283415,-121.98712,False,No ,N,43695756047807,6047807,625770,3857,Active,Santa Clara,Moreland,4845 Bucknall Road,4845 Bucknall Rd.,95130-2021,CA,4845 Bucknall Road,4845 Bucknall Rd.,San Jose,95130-2021,CA,(408) 874-3200,No Data,(408) 379-3726,www.baker.moreland.org,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Jenna,Naylor,08/21/2024,N,2024-2025,43,69575,Santa Clara,Moreland,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,400,67,16.8%,76,19.0%,371,64,17.3%,73,19.7%,Y
6047831,Leroy Anderson Elementary,Leroy Anderson Elementary,San Jose,37.30466,-121.9715,False,No ,N,43695756047831,6047831,625770,3860,Active,Santa Clara,Moreland,4000 Rhoda Drive,4000 Rhoda Dr.,95117-3225,CA,4000 Rhoda Drive,4000 Rhoda Dr.,San Jose,95117-3225,CA,(408) 874-3100,No Data,(408) 243-4312,www.anderson.moreland.org,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Jodi,Rubino,08/21/2024,N,2024-2025,43,69575,Santa Clara,Moreland,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,377,293,77.7%,322,85.4%,350,275,78.6%,303,86.6%,Y
6095392,Los Paseos Elementary,Los Paseos Elementary,San Jose,37.228983,-121.76739,False,No ,N,43695836095392,6095392,625830,3878,Active,Santa Clara,Morgan Hill Unified,121 Avenida Grande,121 Avenida Grande,95139-1107,CA,121 Avenida Grande,121 Avenida Grande,San Jose,95139-1107,CA,(408) 201-6420,No Data,(408) 281-4021,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Stormie,Sutton,05/23/2025,N,2024-2025,43,69583,Santa Clara,Morgan Hill Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,403,157,39.0%,163,40.4%,373,148,39.7%,152,40.8%,Y
6100325,Martin Murphy Middle,Martin Murphy Middle,San Jose,37.225583,-121.76693,False,No ,N,43695836100325,6100325,625830,3880,Active,Santa Clara,Morgan Hill Unified,141 Avenida Espana,141 Avenida Espana,95139-1164,CA,141 Avenida Espana,141 Avenida Espana,San Jose,95139-1164,CA,(408) 201-6260,No Data,(408) 201-6270,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,64,Junior High Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Rick,Ito,05/23/2025,N,2024-2025,43,69583,Santa Clara,Morgan Hill Unified,Unified School District,Junior High Schools (Public),Traditional,,,N,6,8,466,199,42.7%,212,45.5%,466,199,42.7%,212,45.5%,Y
0132373,Gabriela Mistral Elementary,Gabriela Mistral Elementary,Mountain View,37.394899,-122.09414,False,No ,N,43695910132373,0132373,626280,13928,Active,Santa Clara,Mountain View Whisman,505 Escuela Avenue,505 Escuela Ave.,94040-2006,CA,505 Escuela Avenue,505 Escuela Ave.,Mountain View,94040-2006,CA,(650) 526-3575,No Data,(650) 526-3576,https://mistral.mvwsd.org,08/17/2015,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Claudia,Olaciregui,10/08/2020,Y,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,366,167,45.6%,177,48.4%,348,160,46.0%,170,48.9%,Y
0138750,Jose Antonio Vargas Elementary,Jose Antonio Vargas Elementary,Mountain View,37.393904,-122.06109,False,No ,N,43695910138750,0138750,626280,14375,Active,Santa Clara,Mountain View Whisman,220 North Whisman Road,220 North Whisman Rd.,94043-3954,CA,220 North Whisman Road,220 North Whisman Rd.,Mountain View,94043-3954,CA,(650) 903-6952,No Data,No Data,www.mvwsd.org,08/19/2019,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Acantha,Ellard,08/25/2025,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,368,84,22.8%,86,23.4%,368,84,22.8%,86,23.4%,Y
6047955,Benjamin Bubb Elementary,Benjamin Bubb Elementary,Mountain View,37.379144,-122.08176,False,No ,N,43695916047955,6047955,626280,3922,Active,Santa Clara,Mountain View Whisman,525 Hans Avenue,525 Hans Ave.,94040-3103,CA,525 Hans Avenue,525 Hans Ave.,Mountain View,94040-3103,CA,(650) 526-3480,No Data,(650) 428-1556,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Jane,Jung,07/23/2024,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,312,54,17.3%,54,17.3%,312,54,17.3%,54,17.3%,Y
6047963,Edith Landels Elementary,Edith Landels Elementary,Mountain View,37.388743,-122.07055,False,No ,N,43695916047963,6047963,626280,3926,Active,Santa Clara,Mountain View Whisman,115 West Dana Street,115 West Dana St.,94041-1406,CA,115 West Dana Street,115 West Dana St.,Mountain View,94041-1406,CA,(650) 526-3520,No Data,(650) 969-7036,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-7,N,N,N,No Data,Pieter,Dolmans,02/09/2023,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,399,80,20.1%,84,21.1%,399,80,20.1%,84,21.1%,Y
6047971,Amy Imai Elementary,Amy Imai Elementary,Mountain View,37.375266,-122.07434,False,No ,N,43695916047971,6047971,626280,7791,Active,Santa Clara,Mountain View Whisman,253 Martens Avenue,253 Martens Ave.,94040-3220,CA,253 Martens Avenue,253 Martens Ave.,Mountain View,94040-3220,CA,(650) 526-3490,No Data,(650) 564-9046,No Data,09/01/1998,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Arline,Siam,02/09/2023,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,388,38,9.8%,43,11.1%,351,35,10.0%,40,11.4%,Y
6047989,Isaac Newton Graham Middle,Isaac Newton Graham Middle,Mountain View,37.381793,-122.086,False,No ,N,43695916047989,6047989,626280,3924,Active,Santa Clara,Mountain View Whisman,1175 Castro Street,1175 Castro St.,94040-2505,CA,1175 Castro Street,1175 Castro St.,Mountain View,94040-2505,CA,(650) 965-9292,No Data,(650) 965-9278,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Sebastian,Benavidez,05/23/2025,Y,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,860,214,24.9%,226,26.3%,860,214,24.9%,226,26.3%,Y
6048003,Mariano Castro Elementary,Mariano Castro Elementary,Mountain View,37.394025,-122.09204,False,No ,N,43695916048003,6048003,626280,3923,Active,Santa Clara,Mountain View Whisman,500 Toft Street,500 Toft St.,94041-1727,CA,500 Toft Street,500 Toft St.,Mountain View,94041-1727,CA,(650) 526-3590,No Data,(650) 964-9013,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Vernorris,Taylor,11/19/2025,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,248,184,74.2%,205,82.7%,229,172,75.1%,190,83.0%,Y
6049464,Stevenson Elementary,Stevenson Elementary,Mountain View,37.403342,-122.08432,False,No ,N,43695916049464,6049464,626280,12540,Active,Santa Clara,Mountain View Whisman,750 San Pierre Way,750 San Pierre Way,94043-3133,CA,750 San Pierre Way,750 San Pierre Way,Mountain View,94043-3133,CA,(650) 903-6950,No Data,(650) 903-6951,No Data,08/25/2009,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Megan,Pohlman,08/25/2025,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,461,56,12.1%,62,13.4%,461,56,12.1%,62,13.4%,Y
6049472,Crittenden Middle,Crittenden Middle,Mountain View,37.412214,-122.08588,False,No ,N,43695916049472,6049472,626280,6931,Active,Santa Clara,Mountain View Whisman,1701 Rock Street,1701 Rock St.,94043-3133,CA,1701 Rock Street,1701 Rock St.,Mountain View,94043-3133,CA,(650) 903-6945,No Data,(650) 967-1707,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Julie,Thompson,07/23/2024,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,616,128,20.8%,146,23.7%,616,128,20.8%,146,23.7%,Y
6049480,Monta Loma Elementary,Monta Loma Elementary,Mountain View,37.408196,-122.09807,False,No ,N,43695916049480,6049480,626280,6932,Active,Santa Clara,Mountain View Whisman,460 Thompson Avenue,460 Thompson Ave.,94043-3133,CA,460 Thompson Avenue,460 Thompson Ave.,Mountain View,94043-3133,CA,(650) 903-6915,No Data,(650) 903-6921,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Meghan,Jinguji,07/23/2024,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,298,75,25.2%,88,29.5%,231,66,28.6%,77,33.3%,Y
6049514,Theuerkauf Elementary,Theuerkauf Elementary,Mountain View,37.405889,-122.08497,False,No ,N,43695916049514,6049514,626280,6933,Active,Santa Clara,Mountain View Whisman,1625 San Luis Avenue,1625 San Luis Ave.,94043-3133,CA,1625 San Luis Avenue,1625 San Luis Ave.,Mountain View,94043-3133,CA,(650) 903-6925,No Data,(650) 903-6931,No Data,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Danielle,Lyons,08/09/2023,N,2024-2025,43,69591,Santa Clara,Mountain View Whisman,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,308,110,35.7%,119,38.6%,266,97,36.5%,104,39.1%,Y
4334728,Mountain View High,Mountain View High,Mountain View,37.358192,-122.06863,False,No ,N,43696094334728,4334728,626310,3930,Active,Santa Clara,Mountain View-Los Altos Union High,3535 Truman Avenue,3535 Truman Ave.,94040-4559,CA,3535 Truman Avenue,3535 Truman Ave.,Mountain View,94040-4559,CA,(650) 940-4602,No Data,(650) 961-6349,No Data,07/01/1980,No Data,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,Kip,Glazer,08/19/2024,N,2024-2025,43,69609,Santa Clara,Mountain View-Los Altos Union High,High School District,High Schools (Public),Traditional,,,N,9,12,2187,269,12.3%,277,12.7%,2109,255,12.1%,263,12.5%,Y
6048037,August Boeger Middle,August Boeger Middle,San Jose,37.347153,-121.80143,False,No ,N,43696176048037,6048037,626400,3987,Active,Santa Clara,Mount Pleasant Elementary,1944 Flint Avenue,1944 Flint Ave.,95148-1213,CA,1944 Flint Avenue,1944 Flint Ave.,San Jose,95148-1213,CA,(408) 223-3770,No Data,(408) 223-6959,https://augustboeger.mpesd.org/,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Raquel,Topete,05/20/2025,N,2024-2025,43,69617,Santa Clara,Mount Pleasant Elementary,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,397,277,69.8%,325,81.9%,397,277,69.8%,325,81.9%,Y
6048060,Mt. Pleasant Elementary,Mt. Pleasant Elementary,San Jose,37.354085,-121.81104,False,No ,N,43696176048060,6048060,626400,3989,Active,Santa Clara,Mount Pleasant Elementary,14275 Candler Drive,14275 Candler Dr.,95127-4157,CA,14275 Candler Drive,14275 Candler Dr.,San Jose,95127-4157,CA,(408) 258-6451,No Data,(408) 272-9705,https://mtpleasant.mpesd.org/,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,Gilbert,Rodriguez,05/20/2025,N,2024-2025,43,69617,Santa Clara,Mount Pleasant Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,P,5,172,130,75.6%,137,79.7%,160,122,76.3%,127,79.4%,Y
6048078,Robert Sanders Elementary,Robert Sanders Elementary,San Jose,37.351574,-121.80177,False,No ,N,43696176048078,6048078,626400,3990,Active,Santa Clara,Mount Pleasant Elementary,3411 Rocky Mountain Drive,3411 Rocky Mountain Dr.,95127-4853,CA,3411 Rocky Mountain Drive,3411 Rocky Mountain Dr.,San Jose,95127-4853,CA,(408) 258-7288,No Data,(408) 272-9646,https://robertsanders.mpesd.org/,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,Tammy,Rankin Conover,07/07/2025,N,2024-2025,43,69617,Santa Clara,Mount Pleasant Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,P,5,304,203,66.8%,239,78.6%,291,198,68.0%,234,80.4%,Y
6067227,Valle Vista Elementary,Valle Vista Elementary,San Jose,37.346613,-121.79994,False,No ,N,43696176067227,6067227,626400,3991,Active,Santa Clara,Mount Pleasant Elementary,1966 Flint Avenue,1966 Flint Ave.,95148-1719,CA,1966 Flint Avenue,1966 Flint Ave.,San Jose,95148-1719,CA,(408) 223-3750,No Data,(408) 223-7346,https://ijavve.mpesd.org/,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Anthony,Alvarado,05/20/2025,N,2024-2025,43,69617,Santa Clara,Mount Pleasant Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,204,119,58.3%,134,65.7%,191,117,61.3%,132,69.1%,Y
6048086,Anderson (Alex) Elementary,Anderson (Alex) Elementary,San Jose,37.24674,-121.81194,False,No ,N,43696256048086,6048086,627810,9413,Active,Santa Clara,Oak Grove Elementary,5800 Calpine Drive,5800 Calpine Dr.,95123-3705,CA,5800 Calpine Drive,5800 Calpine Dr.,San Jose,95123-3705,CA,(408) 225-6556,No Data,(408) 224-6964,https://anderson.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Kellee,Humphrey,08/06/2024,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,492,239,48.6%,275,55.9%,453,225,49.7%,255,56.3%,Y
6048094,Davis (Caroline) Intermediate,Davis (Caroline) Intermediate,San Jose,37.266422,-121.81192,False,No ,N,43696256048094,6048094,627810,4209,Active,Santa Clara,Oak Grove Elementary,5035 Edenview Drive,5035 Edenview Dr.,95111-4031,CA,5035 Edenview Drive,5035 Edenview Dr.,San Jose,95111-4031,CA,(408) 227-0616,No Data,(408) 224-8957,http://davis.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,7-8,7-8,C,N,N,No Data,Ginelyn,Doldolea-Kudsi,09/15/2021,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,,N,7,8,537,300,55.9%,332,61.8%,537,300,55.9%,332,61.8%,Y
6048102,Christopher Elementary,Christopher Elementary,San Jose,37.279388,-121.81761,False,No ,N,43696256048102,6048102,627810,4208,Active,Santa Clara,Oak Grove Elementary,565 Coyote Road,565 Coyote Rd.,95111-2599,CA,565 Coyote Road,565 Coyote Rd.,San Jose,95111-2599,CA,(408) 227-8550,No Data,(408) 224-8265,https://christopher.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,C,N,N,No Data,Marie,Mabanag,09/15/2021,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,8,446,243,54.5%,285,63.9%,419,236,56.3%,276,65.9%,Y
6048110,Frost (Earl) Elementary,Frost (Earl) Elementary,San Jose,37.247514,-121.83706,False,No ,N,43696256048110,6048110,627810,4213,Active,Santa Clara,Oak Grove Elementary,530 Gettysburg Drive,530 Gettysburg Dr.,95123-3234,CA,530 Gettysburg Drive,530 Gettysburg Dr.,San Jose,95123-3234,CA,(408) 225-1881,No Data,(408) 224-8932,https://frost.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Tauvia,Harrigan,02/09/2023,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,313,83,26.5%,104,33.2%,293,78,26.6%,99,33.8%,Y
6048128,Edenvale Elementary,Edenvale Elementary,San Jose,37.26157,-121.80265,False,No ,N,43696256048128,6048128,627810,4212,Active,Santa Clara,Oak Grove Elementary,285 Azucar Avenue,285 Azucar Ave.,95111-2902,CA,285 Azucar Avenue,285 Azucar Ave.,San Jose,95111-2902,CA,(408) 227-7060,No Data,(408) 224-8732,https://edenvale.ogsd.net,11/01/1966,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Karisa,Gonzales,07/07/2022,Y,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,357,236,66.1%,243,68.1%,339,223,65.8%,230,67.8%,Y
6048177,Stipe (Samuel) Elementary,Stipe (Samuel) Elementary,San Jose,37.271339,-121.80652,False,No ,N,43696256048177,6048177,627810,4221,Active,Santa Clara,Oak Grove Elementary,5000 Lyng Drive,5000 Lyng Dr.,95111-2720,CA,5000 Lyng Drive,5000 Lyng Dr.,San Jose,95111-2720,CA,(408) 227-7332,No Data,(408) 224-2231,https://stipe.ogsd.net,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,Lauren,Tilston,05/23/2025,N,2024-2025,43,69625,Santa Clara,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,6,310,155,50.0%,188,60.6%,291,149,51.2%,181,62.2%,Y
