CDSCode,SchoolID,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,FaxNumber,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,YearRoundYN,FederalDFCDistrictID,Latitude,Longitude,AdmFName,AdmLName,LastUpDate,Multilingual
43694846047302,6047302,615180,1910,Active,Santa Clara,Gilroy Unified,Eliot Elementary,475 Old Gilroy Street,475 Old Gilroy St.,Gilroy,95020-6214,CA,475 Old Gilroy Street,475 Old Gilroy St.,Gilroy,95020-6214,CA,(669) 205-4300,No Data,(408) 846-8966,http://eliot.gilroyunified.org/,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.005988,-121.5617,Maricela,Rivera,02/09/2023,N
43694846047310,6047310,615180,1912,Active,Santa Clara,Gilroy Unified,Glen View Elementary,600 Eighth Street,600 Eighth St.,Gilroy,95020,CA,600 Eighth Street,600 Eighth St.,Gilroy,95020,CA,(669) 205-4400,No Data,(408) 842-1237,http://glenview.gilroyunified.org/,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.001141,-121.57424,Christine,Vasquez,02/09/2023,N
43694846047328,6047328,615180,1914,Active,Santa Clara,Gilroy Unified,Las Animas Elementary,6550 Cimino Street,6550 Cimino St.,Gilroy,95020-3453,CA,6550 Cimino Street,6550 Cimino St.,Gilroy,95020-3453,CA,(669) 205-4500,No Data,(408) 842-3374,http://lasanimas.gilroyunified.org/,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,36.98984,-121.58155,Shannon,Rafat,09/13/2024,Y
43694846047336,6047336,615180,1916,Active,Santa Clara,Gilroy Unified,Rucker Elementary,325 Santa Clara Avenue,325 Santa Clara Ave.,Gilroy,95020-9286,CA,325 Santa Clara Avenue,325 Santa Clara Ave.,Gilroy,95020-9286,CA,(669) 205-4800,No Data,(408) 842-3563,https://rucker.gilroyunified.org/,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.054209,-121.58602,Tami,Espinosa,11/02/2023,N
43694846098214,6098214,615180,1918,Active,Santa Clara,Gilroy Unified,South Valley Middle,7881 Murray Avenue,7881 Murray Ave.,Gilroy,95020-5205,CA,7881 Murray Avenue,7881 Murray Ave.,Gilroy,95020-5205,CA,(669) 205-5200,No Data,(408) 847-5708,https://svms.gilroyunified.org/,08/01/1995,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.016304,-121.56703,Maritza,Salcido,08/07/2025,Y
43694846106991,6106991,615180,9140,Active,Santa Clara,Gilroy Unified,Rod Kelley Elementary,8755 Kern Avenue,8755 Kern Ave.,Gilroy,95020-4034,CA,8755 Kern Avenue,8755 Kern Ave.,Gilroy,95020-4034,CA,(669) 205-4700,No Data,No Data,http://rodkelley.gilroyunified.org/,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.021191,-121.59161,Catherine,Moss,08/05/2025,Y
43694846111785,6111785,615180,4070,Active,Santa Clara,Gilroy Unified,Brownell Middle,7800 Carmel Street,7800 Carmel St.,Gilroy,95020-5043,CA,7800 Carmel Street,7800 Carmel St.,Gilroy,95020-5043,CA,(669) 205-5100,No Data,(408) 846-7521,http://brownell.gilroyunified.org/,08/28/1996,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.01106,-121.57878,Deedy,Camarena,09/13/2024,N
43694926047351,6047351,620700,2488,Active,Santa Clara,Lakeside Joint,Lakeside Elementary,19621 Black Road,19621 Black Rd.,Los Gatos,95033-9587,CA,19621 Black Road,19621 Black Rd.,Los Gatos,95033-9587,CA,(408) 354-2372,No Data,No Data,No Data,09/01/1881,No Data,N,No Data,No Data,52,Elementary School District,61,Elemen Schools In 1 School Dist. (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.193221,-122.01823,Steve,Burrell,07/23/2025,N
43695006047369,6047369,622350,2673,Active,Santa Clara,Loma Prieta Joint Union Elementary,Loma Prieta Elementary,23800 Summit Road,23800 Summit Rd.,Los Gatos,95033-4054,CA,23800 Summit Road,23800 Summit Rd.,Los Gatos,95033-4054,CA,(408) 353-1106,No Data,No Data,No Data,08/01/1950,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.124979,-121.93844,Amy,Ramsay,02/09/2023,N
43695006093058,6093058,622350,2672,Active,Santa Clara,Loma Prieta Joint Union Elementary,C. T. English Middle,23800 Summit Road,23800 Summit Rd.,Los Gatos,95033-4054,CA,23800 Summit Road,23800 Summit Rd.,Los Gatos,95033-4054,CA,(408) 353-1123,No Data,(408) 353-5024,No Data,08/01/1974,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.124979,-121.93844,Amy,Ramsay,02/09/2023,N
43695186047377,6047377,622650,2782,Active,Santa Clara,Los Altos Elementary,Almond Elementary,550 Almond Avenue,550 Almond Ave.,Los Altos,94022-2312,CA,550 Almond Avenue,550 Almond Ave.,Los Altos,94022-2312,CA,(650) 917-5400,No Data,(650) 948-7338,www.almondschool.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.384953,-122.10179,Raquel,Matteroli,02/09/2023,N
43695186047385,6047385,622650,2786,Active,Santa Clara,Los Altos Elementary,Ardis G. Egan Junior High,100 West Portola Avenue,100 West Portola Ave.,Los Altos,94022-1210,CA,100 West Portola Avenue,100 West Portola Ave.,Los Altos,94022-1210,CA,(650) 917-2200,No Data,(650) 949-3748,www.eganschool.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,64,Junior High Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,7-8,7-8,N,N,N,No Data,37.396783,-122.11629,Lisa,Taormina,08/21/2025,N
43695186047401,6047401,622650,11202,Active,Santa Clara,Los Altos Elementary,Covington Elementary,205 Covington Road,205 Covington Rd.,Los Altos,94024-4030,CA,205 Covington Road,205 Covington Rd.,Los Altos,94024-4030,CA,(650) 947-1100,No Data,(650) 941-8175,www.covingtonschool.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.370625,-122.10778,Kevin,Armstrong,09/11/2023,N
43695186047435,6047435,622650,2783,Active,Santa Clara,Los Altos Elementary,Georgina P. Blach Junior High,1120 Covington Road,1120 Covington Rd.,Los Altos,94024-5005,CA,1120 Covington Road,1120 Covington Rd.,Los Altos,94024-5005,CA,(650) 934-3800,No Data,(650) 968-3918,www.blachschool.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,64,Junior High Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,7-8,7-8,N,N,N,No Data,37.364574,-122.08286,Wade,Spenader,08/21/2025,N
43695186047450,6047450,622650,2787,Active,Santa Clara,Los Altos Elementary,Loyola Elementary,770 Berry Avenue,770 Berry Ave.,Los Altos,94024-5413,CA,770 Berry Avenue,770 Berry Ave.,Los Altos,94024-5413,CA,(650) 254-2400,No Data,No Data,www.loyolaschool.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.361368,-122.09337,Kelly,Rafferty,08/21/2024,N
43695186047468,6047468,622650,2788,Active,Santa Clara,Los Altos Elementary,Oak Avenue Elementary,1501 Oak Avenue,1501 Oak Ave.,Los Altos,94024-5831,CA,1501 Oak Avenue,1501 Oak Ave.,Los Altos,94024-5831,CA,(650) 237-3900,No Data,(650) 964-9634,www.oakschool.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.356799,-122.07143,Nikita,Shah,09/11/2023,N
43695186047492,6047492,622650,2789,Active,Santa Clara,Los Altos Elementary,Santa Rita Elementary,700 Los Altos Avenue,700 Los Altos Ave.,Los Altos,94022-1631,CA,700 Los Altos Avenue,700 Los Altos Ave.,Los Altos,94022-1631,CA,(650) 559-1600,No Data,(650) 941-5316,www.santaritaschool.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.393933,-122.12132,Denise,Khalid,08/21/2024,N
43695186047500,6047500,622650,2790,Active,Santa Clara,Los Altos Elementary,Springer Elementary,1120 Rose Avenue,1120 Rose Ave.,Mountain View,94040-4058,CA,1120 Rose Avenue,1120 Rose Ave.,Mountain View,94040-4058,CA,(650) 943-4200,No Data,(650) 965-9683,www.springerschool.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.371011,-122.09402,Sarah,March,08/21/2024,N
43695266047518,6047518,622830,3489,Active,Santa Clara,Los Gatos Union Elementary,Blossom Hill Elementary,16400 Blossom Hill Road,16400 Blossom Hill Rd.,Los Gatos,95032-3553,CA,16400 Blossom Hill Road,16400 Blossom Hill Rd.,Los Gatos,95032-3553,CA,(408) 335-2100,No Data,(408) 356-0887,http://bh.lgusd.org,07/01/1958,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.234743,-121.95624,Clare,Vickers,08/22/2023,N
43695266047526,6047526,622830,3490,Active,Santa Clara,Los Gatos Union Elementary,Daves Avenue Elementary,17770 Daves Avenue,17770 Daves Ave.,Los Gatos,95030-3218,CA,17770 Daves Avenue,17770 Daves Ave.,Los Gatos,95030-3218,CA,(408) 335-2200,No Data,(408) 395-6314,http://daves.lgusd.org,07/01/1952,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.240939,-121.98207,David,Freed,08/18/2025,N
43695266047534,6047534,622830,3491,Active,Santa Clara,Los Gatos Union Elementary,Lexington Elementary,19700 Old Santa Cruz Highway,19700 Old Santa Cruz Hwy.,Los Gatos,95033,CA,19700 Old Santa Cruz Highway,19700 Old Santa Cruz Hwy.,Los Gatos,95033,CA,(408) 335-2150,No Data,(408) 354-2482,http://lex.lgusd.org,07/01/1954,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.180458,-121.99249,Jason,Deppong,02/09/2023,N
43695266047542,6047542,622830,3492,Active,Santa Clara,Los Gatos Union Elementary,Louise Van Meter Elementary,16445 Los Gatos Boulevard,16445 Los Gatos Blvd.,Los Gatos,95032-5524,CA,16445 Los Gatos Boulevard,16445 Los Gatos Blvd.,Los Gatos,95032-5524,CA,(408) 335-2250,No Data,(408) 356-9487,http://lvm.lgusd.org,07/01/1949,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.230219,-121.96573,Jenny,Anderson,12/02/2025,N
43695266047567,6047567,622830,3495,Active,Santa Clara,Los Gatos Union Elementary,Raymond J. Fisher Middle,19195 Fisher Avenue,19195 Fisher Ave.,Los Gatos,95032-4510,CA,19195 Fisher Avenue,19195 Fisher Ave.,Los Gatos,95032-4510,CA,(408) 335-2300,No Data,(408) 356-7616,http://rjfisher.lgusd.org,07/01/1961,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.23405,-121.96757,Mary,Lonhart,02/09/2023,N
43695344334371,4334371,622800,3486,Active,Santa Clara,Los Gatos-Saratoga Union High,Los Gatos High,20 High School Court,20 High School Ct.,Los Gatos,95030-6917,CA,20 High School Court,20 High School Ct.,Los Gatos,95030-6917,CA,(408) 354-2730,No Data,(408) 354-3742,www.lghs.net,07/01/1908,No Data,N,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,37.221218,-121.97707,Dave,Poetzinger,01/13/2025,N
43695344337762,4337762,622800,3487,Active,Santa Clara,Los Gatos-Saratoga Union High,Saratoga High,20300 Herriman Avenue,20300 Herriman Ave.,Saratoga,95070-4950,CA,20300 Herriman Avenue,20300 Herriman Ave.,Saratoga,95070-4950,CA,(408) 867-3411,No Data,(408) 867-3577,www.saratogahigh.org,07/01/1959,No Data,N,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,37.267304,-122.02871,Greg,Louie,08/17/2023,N
43695426047575,6047575,623130,3530,Active,Santa Clara,Luther Burbank,Luther Burbank Elementary,4 Wabash Avenue,4 Wabash Ave.,San Jose,95128-1931,CA,4 Wabash Avenue,4 Wabash Ave.,San Jose,95128-1931,CA,(408) 295-1814,No Data,(408) 295-3168,https://www.lbsdk8.org/,07/01/1908,No Data,N,No Data,No Data,52,Elementary School District,61,Elemen Schools In 1 School Dist. (Public),TRAD,Traditional,ELEM,Elementary,P-8,K-8,N,N,N,No Data,37.323556,-121.9267,Ladislao,Lopez,07/25/2024,N
43695750129940,0129940,625770,13806,Active,Santa Clara,Moreland,Latimer,4250 Latimer Avenue,4250 Latimer Ave.,San Jose,95130-1400,CA,4250 Latimer Avenue,4250 Latimer Ave.,San Jose,95130-1400,CA,(408) 874-3600,No Data,(408) 374-8827,www.latimer.moreland.org,08/19/2014,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,No Data,37.292391,-121.97803,Hilary,Gill,02/09/2023,N
43695756047740,6047740,625770,3853,Active,Santa Clara,Moreland,Country Lane Elementary,5140 Country Lane,5140 Country Ln.,San Jose,95129-4299,CA,5140 Country Lane,5140 Country Ln.,San Jose,95129-4299,CA,(408) 874-3400,No Data,(408) 252-4576,www.countrylane.moreland.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.298472,-121.99193,Keri,Billings,02/09/2023,N
43695756047765,6047765,625770,3854,Active,Santa Clara,Moreland,Easterbrook Discovery,4835 Doyle Road,4835 Doyle Rd.,San Jose,95129-3246,CA,4835 Doyle Road,4835 Doyle Rd.,San Jose,95129-3246,CA,(408) 874-3500,No Data,(408) 253-7321,www.easterbrook.moreland.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,No Data,37.303397,-121.98663,Sherri,Vasquez,02/09/2023,N
43695756047781,6047781,625770,3855,Active,Santa Clara,Moreland,Moreland Middle,4600 Student Lane,4600 Student Ln.,San Jose,95130-1762,CA,4600 Student Lane,4600 Student Ln.,San Jose,95130-1762,CA,(408) 874-3300,No Data,(408) 379-3622,www.mms.moreland.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.290191,-121.98411,Theresa,Molinelli,08/21/2023,N
43695756047799,6047799,625770,3856,Active,Santa Clara,Moreland,George C. Payne Elementary,3750 Gleason Avenue,3750 Gleason Ave.,San Jose,95130-1323,CA,3750 Gleason Avenue,3750 Gleason Ave.,San Jose,95130-1323,CA,(408) 874-3700,No Data,(408) 241-4932,www.payne.moreland.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.297438,-121.96742,Jeanette,Escobar,08/21/2024,N
43695756047807,6047807,625770,3857,Active,Santa Clara,Moreland,Gussie M. Baker Elementary,4845 Bucknall Road,4845 Bucknall Rd.,San Jose,95130-2021,CA,4845 Bucknall Road,4845 Bucknall Rd.,San Jose,95130-2021,CA,(408) 874-3200,No Data,(408) 379-3726,www.baker.moreland.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.283415,-121.98712,Jenna,Naylor,08/21/2024,N
43695756047831,6047831,625770,3860,Active,Santa Clara,Moreland,Leroy Anderson Elementary,4000 Rhoda Drive,4000 Rhoda Dr.,San Jose,95117-3225,CA,4000 Rhoda Drive,4000 Rhoda Dr.,San Jose,95117-3225,CA,(408) 874-3100,No Data,(408) 243-4312,www.anderson.moreland.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.30466,-121.9715,Jodi,Rubino,08/21/2024,N
43695830102368,0102368,625830,11453,Active,Santa Clara,Morgan Hill Unified,Ann Sobrato High,401 Burnett Avenue,401 Burnett Ave.,Morgan Hill,95037-2641,CA,401 Burnett Avenue,401 Burnett Ave.,Morgan Hill,95037-2641,CA,(408) 201-6200,No Data,(408) 201-6241,No Data,08/26/2004,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,37.158768,-121.66775,Theresa,Sage,05/23/2025,Y
43695834333951,4333951,625830,3877,Active,Santa Clara,Morgan Hill Unified,Live Oak High,1505 East Main Avenue,1505 East Main Ave.,Morgan Hill,95037-3217,CA,1505 East Main Avenue,1505 East Main Ave.,Morgan Hill,95037-3217,CA,(408) 201-6100,No Data,(408) 201-6143,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,37.146484,-121.63401,Veronica,Diaz,05/23/2025,Y
43695836047914,6047914,625830,3881,Active,Santa Clara,Morgan Hill Unified,Nordstrom Elementary,1425 East Dunne Avenue,1425 East Dunne Ave.,Morgan Hill,95037-7029,CA,1425 East Dunne Avenue,1425 East Dunne Ave.,Morgan Hill,95037-7029,CA,(408) 201-6440,No Data,(408) 201-6450,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.134513,-121.62614,Garner,Green,06/30/2025,N
43695836047922,6047922,625830,3884,Active,Santa Clara,Morgan Hill Unified,P. A. Walsh STEAM Academy,353 West Main Avenue,353 West Main Ave.,Morgan Hill,95037-4530,CA,353 West Main Avenue,353 West Main Ave.,Morgan Hill,95037-4530,CA,(408) 201-6500,No Data,(408) 201-6510,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.12671,-121.66109,Juan Carlos,Cuevas,05/23/2025,Y
43695836095384,6095384,625830,3871,Active,Santa Clara,Morgan Hill Unified,Lewis H. Britton Middle,80 West Central Avenue,80 West Central Ave.,Morgan Hill,95037-4302,CA,80 West Central Avenue,80 West Central Ave.,Morgan Hill,95037-4302,CA,(408) 201-6160,No Data,(408) 201-6175,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,64,Junior High Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.131633,-121.65799,Nanette,Donohue,05/23/2025,N
43695836095392,6095392,625830,3878,Active,Santa Clara,Morgan Hill Unified,Los Paseos Elementary,121 Avenida Grande,121 Avenida Grande,San Jose,95139-1107,CA,121 Avenida Grande,121 Avenida Grande,San Jose,95139-1107,CA,(408) 201-6420,No Data,(408) 281-4021,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.228983,-121.76739,Stormie,Sutton,05/23/2025,N
43695836098263,6098263,625830,3876,Active,Santa Clara,Morgan Hill Unified,Jackson Academy of Music and Math (JAMM),2700 Fountain Oaks Drive,2700 Fountain Oaks Dr.,Morgan Hill,95037-3907,CA,2700 Fountain Oaks Drive,2700 Fountain Oaks Dr.,Morgan Hill,95037-3907,CA,(408) 201-6400,No Data,(408) 201-6410,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,No Data,37.138155,-121.6057,Patrick,Buchser,05/23/2025,N
43695836098271,6098271,625830,3882,Active,Santa Clara,Morgan Hill Unified,Paradise Valley Engineering Academy,1400 La Crosse Drive,1400 La Crosse Dr.,Morgan Hill,95037-5675,CA,1400 La Crosse Drive,1400 La Crosse Dr.,Morgan Hill,95037-5675,CA,(408) 201-6460,No Data,(408) 201-6470,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.104107,-121.64977,Jennifer,Lashier,06/30/2025,N
43695836100325,6100325,625830,3880,Active,Santa Clara,Morgan Hill Unified,Martin Murphy Middle,141 Avenida Espana,141 Avenida Espana,San Jose,95139-1164,CA,141 Avenida Espana,141 Avenida Espana,San Jose,95139-1164,CA,(408) 201-6260,No Data,(408) 201-6270,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,64,Junior High Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.225583,-121.76693,Rick,Ito,05/23/2025,N
43695836109375,6109375,625830,9937,Active,Santa Clara,Morgan Hill Unified,El Toro Health Science Academy,455 East Main Avenue,455 East Main Ave.,Morgan Hill,95037-3745,CA,455 East Main Avenue,455 East Main Ave.,Morgan Hill,95037-3745,CA,(408) 201-6380,No Data,(408) 201-6390,No Data,07/20/1990,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.125774,-121.66265,Joe,Guinane,05/23/2025,N
43695836118376,6118376,625830,10404,Active,Santa Clara,Morgan Hill Unified,Barrett Elementary,895 Barrett Avenue,895 Barrett Ave.,Morgan Hill,95037-5206,CA,895 Barrett Avenue,895 Barrett Ave.,Morgan Hill,95037-5206,CA,(408) 201-6340,No Data,(408) 201-6350,No Data,08/29/2000,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.122527,-121.63089,Sheila,Murphy,06/30/2025,N
43695910132373,0132373,626280,13928,Active,Santa Clara,Mountain View Whisman,Gabriela Mistral Elementary,505 Escuela Avenue,505 Escuela Ave.,Mountain View,94040-2006,CA,505 Escuela Avenue,505 Escuela Ave.,Mountain View,94040-2006,CA,(650) 526-3575,No Data,(650) 526-3576,https://mistral.mvwsd.org,08/17/2015,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.394899,-122.09414,Claudia,Olaciregui,10/08/2020,Y
43695910138750,0138750,626280,14375,Active,Santa Clara,Mountain View Whisman,Jose Antonio Vargas Elementary,220 North Whisman Road,220 North Whisman Rd.,Mountain View,94043-3954,CA,220 North Whisman Road,220 North Whisman Rd.,Mountain View,94043-3954,CA,(650) 903-6952,No Data,No Data,www.mvwsd.org,08/19/2019,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.393904,-122.06109,Acantha,Ellard,08/25/2025,N
43695916047955,6047955,626280,3922,Active,Santa Clara,Mountain View Whisman,Benjamin Bubb Elementary,525 Hans Avenue,525 Hans Ave.,Mountain View,94040-3103,CA,525 Hans Avenue,525 Hans Ave.,Mountain View,94040-3103,CA,(650) 526-3480,No Data,(650) 428-1556,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.379144,-122.08176,Jane,Jung,07/23/2024,N
43695916047963,6047963,626280,3926,Active,Santa Clara,Mountain View Whisman,Edith Landels Elementary,115 West Dana Street,115 West Dana St.,Mountain View,94041-1406,CA,115 West Dana Street,115 West Dana St.,Mountain View,94041-1406,CA,(650) 526-3520,No Data,(650) 969-7036,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-7,N,N,N,No Data,37.388743,-122.07055,Pieter,Dolmans,02/09/2023,N
43695916047971,6047971,626280,7791,Active,Santa Clara,Mountain View Whisman,Amy Imai Elementary,253 Martens Avenue,253 Martens Ave.,Mountain View,94040-3220,CA,253 Martens Avenue,253 Martens Ave.,Mountain View,94040-3220,CA,(650) 526-3490,No Data,(650) 564-9046,No Data,09/01/1998,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.375266,-122.07434,Arline,Siam,02/09/2023,N
43695916047989,6047989,626280,3924,Active,Santa Clara,Mountain View Whisman,Isaac Newton Graham Middle,1175 Castro Street,1175 Castro St.,Mountain View,94040-2505,CA,1175 Castro Street,1175 Castro St.,Mountain View,94040-2505,CA,(650) 965-9292,No Data,(650) 965-9278,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.381793,-122.086,Sebastian,Benavidez,05/23/2025,Y
43695916048003,6048003,626280,3923,Active,Santa Clara,Mountain View Whisman,Mariano Castro Elementary,500 Toft Street,500 Toft St.,Mountain View,94041-1727,CA,500 Toft Street,500 Toft St.,Mountain View,94041-1727,CA,(650) 526-3590,No Data,(650) 964-9013,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.394025,-122.09204,Vernorris,Taylor,11/19/2025,N
